"LinkIndec","Provincia","Partido","Localidad","Velocidad","Accesos"
"34056050","FORMOSA","Pirané","Villa Kilómetro 213","3","112"
"34056050","FORMOSA","Pirané","Villa Kilómetro 213","4","9"
"34056050","FORMOSA","Pirané","Villa Kilómetro 213","5","2"
"34056050","FORMOSA","Pirané","Villa Kilómetro 213","6","2"
"34056050","FORMOSA","Pirané","Villa Kilómetro 213","10","37"
"34056050","FORMOSA","Pirané","Villa Kilómetro 213","15","235"
"34056050","FORMOSA","Pirané","Villa Kilómetro 213","226,5","17"
"34063010","FORMOSA","Ramón Lista","El Potrillo","10","17"
"34063010","FORMOSA","Ramón Lista","El Potrillo","0,51","5"
"34063010","FORMOSA","Ramón Lista","El Potrillo","226,5","15"
"34063030","FORMOSA","Ramón Lista","El Quebracho","10","2"
"34063030","FORMOSA","Ramón Lista","El Quebracho","0,51","10"
"34063030","FORMOSA","Ramón Lista","El Quebracho","226,5","1"
"34063020","FORMOSA","Ramón Lista","General Mosconi","0","1"
"34063020","FORMOSA","Ramón Lista","General Mosconi","0,5","3"
"34063020","FORMOSA","Ramón Lista","General Mosconi","10","34"
"34063020","FORMOSA","Ramón Lista","General Mosconi","0,51","5"
"34063020","FORMOSA","Ramón Lista","General Mosconi","226,5","53"
"0","FORMOSA","Ramón Lista","OTROS","0,5","8"
"38007010","JUJUY","Cochinoca","Abdón Castro Tolay","226,5","3"
"38007030","JUJUY","Cochinoca","Abralaite","226,5","4"
"38007020","JUJUY","Cochinoca","Abra Pampa","0,5","2"
"38007020","JUJUY","Cochinoca","Abra Pampa","5","221"
"38007020","JUJUY","Cochinoca","Abra Pampa","0,51","1"
"38007020","JUJUY","Cochinoca","Abra Pampa","226,5","23"
"38007035","JUJUY","Cochinoca","Agua de Castilla","226,5","4"
"38007040","JUJUY","Cochinoca","Casabindo","226,5","7"
"38007050","JUJUY","Cochinoca","Cochinoca","226,5","6"
"38007055","JUJUY","Cochinoca","La Redonda","0","1"
"38007060","JUJUY","Cochinoca","Puesto del Marquéz","5","5"
"38007067","JUJUY","Cochinoca","Quera","226,5","4"
"38007070","JUJUY","Cochinoca","Rinconadillas","226,5","7"
"38007085","JUJUY","Cochinoca","Santa Ana de la Puna","226,5","1"
"38007090","JUJUY","Cochinoca","Santuario de Tres Pozos","226,5","27"
"38007095","JUJUY","Cochinoca","Tambillos","226,5","2"
"38021065","JUJUY","Doctor Manuel Belgrano","Dr. Manuel Belgrano","0","10"
"38021065","JUJUY","Doctor Manuel Belgrano","Dr. Manuel Belgrano","20","665"
"38021065","JUJUY","Doctor Manuel Belgrano","Dr. Manuel Belgrano","50","25.748"
"38021065","JUJUY","Doctor Manuel Belgrano","Dr. Manuel Belgrano","100","3.535"
"38021065","JUJUY","Doctor Manuel Belgrano","Dr. Manuel Belgrano","300","2"
"38021065","JUJUY","Doctor Manuel Belgrano","Dr. Manuel Belgrano","600","1"
"38021065","JUJUY","Doctor Manuel Belgrano","Dr. Manuel Belgrano","226,5","7"
"38021010","JUJUY","Doctor Manuel Belgrano","Guerrero","3","3"
"38021010","JUJUY","Doctor Manuel Belgrano","Guerrero","6","5"
"38021010","JUJUY","Doctor Manuel Belgrano","Guerrero","10","18"
"38021010","JUJUY","Doctor Manuel Belgrano","Guerrero","15","2"
"38021010","JUJUY","Doctor Manuel Belgrano","Guerrero","226,5","7"
"38021020","JUJUY","Doctor Manuel Belgrano","La Almona","226,5","21"
"38021030","JUJUY","Doctor Manuel Belgrano","León","0","1"
"38021030","JUJUY","Doctor Manuel Belgrano","León","10","504"
"38021030","JUJUY","Doctor Manuel Belgrano","León","226,5","3"
"38021040","JUJUY","Doctor Manuel Belgrano","Lozano (Ap. Chañi)","10","111"
"38021040","JUJUY","Doctor Manuel Belgrano","Lozano (Ap. Chañi)","226,5","8"
"38021050","JUJUY","Doctor Manuel Belgrano","Ocloyas","226,5","2"
"38021050","JUJUY","Doctor Manuel Belgrano","San Pablo De Reyes","226,5","7"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","0","3"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","1","99"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","3","273"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","4","422"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","0,5","2"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","6","504"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","10","790"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","12","22.758"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","15","60"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","20","297"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","30","19"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","50","17.387"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","0,51","1"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","75","1"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","100","13.503"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","165","1"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","300","8.591"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","500","237"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","600","541"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","1000","32"
"38021060","JUJUY","Doctor Manuel Belgrano","San Salvador de Jujuy (Est. Jujuy)","226,5","185"
"38021070","JUJUY","Doctor Manuel Belgrano","Yala","0","1"
"38021070","JUJUY","Doctor Manuel Belgrano","Yala","10","156"
"38021070","JUJUY","Doctor Manuel Belgrano","Yala","226,5","27"
"38014010","JUJUY","El Carmen","Aguas Calientes","0","10"
"38014010","JUJUY","El Carmen","Aguas Calientes","2","6"
"38014010","JUJUY","El Carmen","Aguas Calientes","5","10"
"38014010","JUJUY","El Carmen","Aguas Calientes","10","1"
"38014010","JUJUY","El Carmen","Aguas Calientes","226,5","5"
"38014020","JUJUY","El Carmen","Barrio El Milagro","226,5","1"
"38014030","JUJUY","El Carmen","Barrio La Unión","226,5","1"
"38014040","JUJUY","El Carmen","El Carmen","3","5"
"38014040","JUJUY","El Carmen","El Carmen","4","1"
"38014040","JUJUY","El Carmen","El Carmen","0,5","1"
"38014040","JUJUY","El Carmen","El Carmen","6","28"
"38014040","JUJUY","El Carmen","El Carmen","10","1.030"
"38014040","JUJUY","El Carmen","El Carmen","15","8"
"38014040","JUJUY","El Carmen","El Carmen","20","1"
"38014040","JUJUY","El Carmen","El Carmen","30","107"
"38014040","JUJUY","El Carmen","El Carmen","50","54"
"38014040","JUJUY","El Carmen","El Carmen","0,51","1"
"38014040","JUJUY","El Carmen","El Carmen","226,5","18"
"38014040","JUJUY","El Carmen","Fleming","226,5","3"
"38014050","JUJUY","El Carmen","Los Lapachos (Est. Maquinista Verón)","226,5","5"
"38014055","JUJUY","El Carmen","Loteo San Vicente","226,5","8"
"38014060","JUJUY","El Carmen","Manantiales","0,51","2"
"38014060","JUJUY","El Carmen","Manantiales","226,5","4"
"38014070","JUJUY","El Carmen","Monterrico","0","1"
"38014070","JUJUY","El Carmen","Monterrico","6","10"
"38014070","JUJUY","El Carmen","Monterrico","10","1.093"
"38014070","JUJUY","El Carmen","Monterrico","30","129"
"38014070","JUJUY","El Carmen","Monterrico","50","64"
"38014070","JUJUY","El Carmen","Monterrico","0,51","1"
"38014070","JUJUY","El Carmen","Monterrico","226,5","15"
"38014080","JUJUY","El Carmen","Pampa Blanca","0","1"
"38014080","JUJUY","El Carmen","Pampa Blanca","6","4"
"38014080","JUJUY","El Carmen","Pampa Blanca","10","305"
"38014080","JUJUY","El Carmen","Pampa Blanca","15","2"
"38014080","JUJUY","El Carmen","Pampa Blanca","20","1"
"38014080","JUJUY","El Carmen","Pampa Blanca","30","32"
"38014080","JUJUY","El Carmen","Pampa Blanca","50","16"
"38014080","JUJUY","El Carmen","Pampa Blanca","0,51","1"
"38014080","JUJUY","El Carmen","Pampa Blanca","226,5","16"
"38014090","JUJUY","El Carmen","Perico","6","10"
"38014090","JUJUY","El Carmen","Perico","10","2.050"
"38014090","JUJUY","El Carmen","Perico","30","241"
"38014090","JUJUY","El Carmen","Perico","50","121"
"38014090","JUJUY","El Carmen","Perico","0,51","1"
"38014090","JUJUY","El Carmen","Perico","226,5","33"
"38014040","JUJUY","El Carmen","Pila Pardo","226,5","1"
"38014100","JUJUY","El Carmen","Puesto Viejo","10","90"
"38014100","JUJUY","El Carmen","Puesto Viejo","30","11"
"38014100","JUJUY","El Carmen","Puesto Viejo","50","5"
"38014100","JUJUY","El Carmen","Puesto Viejo","0,51","1"
"38014100","JUJUY","El Carmen","Puesto Viejo","226,5","9"
"38014110","JUJUY","El Carmen","San Isidro","226,5","2"
"38014120","JUJUY","El Carmen","San Juancito","226,5","4"
"38028003","JUJUY","Humahuaca","Aparzo","226,5","6"
"38028007","JUJUY","Humahuaca","Cianzo","226,5","2"
"38028010","JUJUY","Humahuaca","Coctaca","226,5","2"
"38028020","JUJUY","Humahuaca","El Aguilar","0,5","1"
"38028020","JUJUY","Humahuaca","El Aguilar","226,5","5"
"38028030","JUJUY","Humahuaca","Hipólito Yrigoyen (Est. Iturbe)","5","5"
"38028030","JUJUY","Humahuaca","Hipólito Yrigoyen (Est. Iturbe)","226,5","10"
"38028040","JUJUY","Humahuaca","Humahuaca","0","5"
"38028040","JUJUY","Humahuaca","Humahuaca","3","4"
"38028040","JUJUY","Humahuaca","Humahuaca","4","194"
"38028040","JUJUY","Humahuaca","Humahuaca","0,5","1"
"38028040","JUJUY","Humahuaca","Humahuaca","6","100"
"38028040","JUJUY","Humahuaca","Humahuaca","10","130"
"38028040","JUJUY","Humahuaca","Humahuaca","15","3"
"38028040","JUJUY","Humahuaca","Humahuaca","20","58"
"38028040","JUJUY","Humahuaca","Humahuaca","30","1"
"38028040","JUJUY","Humahuaca","Humahuaca","0,51","1"
"38028040","JUJUY","Humahuaca","Humahuaca","226,5","78"
"38028045","JUJUY","Humahuaca","Palca de Varas","226,5","2"
"38028047","JUJUY","Humahuaca","Rodero","226,5","2"
"38028050","JUJUY","Humahuaca","Tres Cruces","5","5"
"38028050","JUJUY","Humahuaca","Tres Cruces","226,5","1"
"38028060","JUJUY","Humahuaca","Uquía (Est. Senador Pérez)","5","5"
"38028060","JUJUY","Humahuaca","Uquía (Est. Senador Pérez)","10","1"
"38028060","JUJUY","Humahuaca","Uquía (Est. Senador Pérez)","20","2"
"38028060","JUJUY","Humahuaca","Uquía (Est. Senador Pérez)","226,5","8"
"38035010","JUJUY","Ledesma","Bananal","0","1"
"38035010","JUJUY","Ledesma","Bananal","226,5","1"
"38035030","JUJUY","Ledesma","Caimancito","3","26"
"38035030","JUJUY","Ledesma","Caimancito","5","8"
"38035030","JUJUY","Ledesma","Caimancito","6","6"
"38035030","JUJUY","Ledesma","Caimancito","10","109"
"38035030","JUJUY","Ledesma","Caimancito","15","9"
"38035030","JUJUY","Ledesma","Caimancito","20","1"
"38035030","JUJUY","Ledesma","Caimancito","0,51","1"
"38035030","JUJUY","Ledesma","Caimancito","226,5","2"
"38035040","JUJUY","Ledesma","Calilegua","2","58"
"38035040","JUJUY","Ledesma","Calilegua","3","20"
"38035040","JUJUY","Ledesma","Calilegua","5","466"
"38035040","JUJUY","Ledesma","Calilegua","8","21"
"38035040","JUJUY","Ledesma","Calilegua","10","135"
"38035040","JUJUY","Ledesma","Calilegua","0,51","1"
"38035040","JUJUY","Ledesma","Calilegua","226,5","2"
"38035050","JUJUY","Ledesma","Chalicán","1","30"
"38035050","JUJUY","Ledesma","Chalicán","2","19"
"38035050","JUJUY","Ledesma","Chalicán","3","4"
"38035050","JUJUY","Ledesma","Chalicán","5","26"
"38035050","JUJUY","Ledesma","Chalicán","226,5","2"
"38035060","JUJUY","Ledesma","Fraile Pintado","1","121"
"38035060","JUJUY","Ledesma","Fraile Pintado","2","10"
"38035060","JUJUY","Ledesma","Fraile Pintado","3","5"
"38035060","JUJUY","Ledesma","Fraile Pintado","5","10"
"38035060","JUJUY","Ledesma","Fraile Pintado","6","23"
"38035060","JUJUY","Ledesma","Fraile Pintado","10","360"
"38035060","JUJUY","Ledesma","Fraile Pintado","15","31"
"38035060","JUJUY","Ledesma","Fraile Pintado","20","2"
"38035060","JUJUY","Ledesma","Fraile Pintado","0,51","1"
"38035060","JUJUY","Ledesma","Fraile Pintado","226,5","19"
"38035080","JUJUY","Ledesma","Libertador General San Martín (Est. Ledesma)","0","539"
"38035080","JUJUY","Ledesma","Libertador General San Martín (Est. Ledesma)","1","376"
