"LinkIndec","Provincia","Partido","Localidad","Tecnologia","Accesos"
"50035050","MENDOZA","Junín","Medrano","WIRELESS","774"
"0","MENDOZA","Junín","Otros","FIBRA OPTICA","30"
"50035060","MENDOZA","Junín","Phillips","SATELITAL","2"
"50035060","MENDOZA","Junín","Phillips","WIRELESS","1"
"50035070","MENDOZA","Junín","Rodríguez Peña","SATELITAL","7"
"50035070","MENDOZA","Junín","Rodríguez Peña","WIRELESS","48"
"50042010","MENDOZA","La Paz","Desaguadero","SATELITAL","11"
"50042020","MENDOZA","La Paz","La Paz","ADSL","181"
"50042020","MENDOZA","La Paz","La Paz","FIBRA OPTICA","1"
"50042020","MENDOZA","La Paz","La Paz","SATELITAL","18"
"50042020","MENDOZA","La Paz","La Paz","WIRELESS","1"
"50042030","MENDOZA","La Paz","Villa Antigua","SATELITAL","3"
"50049010","MENDOZA","Las Heras","Blanco Encalada","SATELITAL","52"
"50049040","MENDOZA","Las Heras","Capdeville","SATELITAL","5"
"50049040","MENDOZA","Las Heras","El Algarrobal","SATELITAL","9"
"50049040","MENDOZA","Las Heras","El Borbollon","SATELITAL","9"
"50049040","MENDOZA","Las Heras","EL CHALLAO","SATELITAL","4"
"50049040","MENDOZA","Las Heras","EL PLUMERILLO","SATELITAL","8"
"50049040","MENDOZA","Las Heras","EL RESGUARDO","SATELITAL","5"
"50049040","MENDOZA","Las Heras","EL ZAPALLAR","SATELITAL","5"
"50049030","MENDOZA","Las Heras","Jocolí","SATELITAL","11"
"50049040","MENDOZA","Las Heras","La Cieneguita","SATELITAL","68"
"50049040","MENDOZA","Las Heras","Las Cuevas","SATELITAL","6"
"50049050","MENDOZA","Las Heras","Las Heras","ADSL","8"
"50049050","MENDOZA","Las Heras","Las Heras","CABLEMODEM","7.895"
"50049050","MENDOZA","Las Heras","Las Heras","DIAL UP","26"
"50049050","MENDOZA","Las Heras","Las Heras","FIBRA OPTICA","19.489"
"50049050","MENDOZA","Las Heras","Las Heras","SATELITAL","15"
"50049050","MENDOZA","Las Heras","Las Heras","WIRELESS","684"
"50049060","MENDOZA","Las Heras","Los Penitentes","SATELITAL","2"
"50049040","MENDOZA","Las Heras","Panquehua","SATELITAL","2"
"50049040","MENDOZA","Las Heras","Papagayos","SATELITAL","1"
"50049080","MENDOZA","Las Heras","Polvaredas","SATELITAL","10"
"50049090","MENDOZA","Las Heras","Puente del Inca","FIBRA OPTICA","1"
"50049090","MENDOZA","Las Heras","Puente del Inca","SATELITAL","12"
"50049100","MENDOZA","Las Heras","Punta de Vacas","SATELITAL","8"
"50049040","MENDOZA","Las Heras","Sierras De Encalada","SATELITAL","65"
"50049110","MENDOZA","Las Heras","Uspallata","ADSL","4"
"50049110","MENDOZA","Las Heras","Uspallata","DIAL UP","2"
"50049110","MENDOZA","Las Heras","Uspallata","FIBRA OPTICA","2.620"
"50049110","MENDOZA","Las Heras","Uspallata","SATELITAL","232"
"50056150","MENDOZA","Lavalle","3 de Mayo","SATELITAL","5"
"50056150","MENDOZA","Lavalle","3 de Mayo","WIRELESS","21"
"50056010","MENDOZA","Lavalle","Barrio Alto del Olvido","SATELITAL","5"
"50056020","MENDOZA","Lavalle","Barrio Jocolí II","SATELITAL","1"
"50056040","MENDOZA","Lavalle","Barrio La Esperanza","SATELITAL","3"
"50056050","MENDOZA","Lavalle","Barrio Lagunas de Bartoluzzi","SATELITAL","3"
"50056030","MENDOZA","Lavalle","Barrio La Palmera","SATELITAL","3"
"50056040","MENDOZA","Lavalle","Barrio La Pega","SATELITAL","4"
"50056060","MENDOZA","Lavalle","Barrio Los Jarilleros","SATELITAL","5"
"50056070","MENDOZA","Lavalle","Barrio Los Olivos","ADSL","29"
"50056070","MENDOZA","Lavalle","Barrio Los Olivos","SATELITAL","4"
"50056075","MENDOZA","Lavalle","Barrio Virgen del Rosario","SATELITAL","57"
"50056080","MENDOZA","Lavalle","Costa de Araujo","FIBRA OPTICA","1"
"50056080","MENDOZA","Lavalle","Costa de Araujo","Otros","29"
"50056080","MENDOZA","Lavalle","Costa de Araujo","SATELITAL","13"
"50056080","MENDOZA","Lavalle","Costa de Araujo","WIRELESS","125"
"50056090","MENDOZA","Lavalle","El Paramillo","SATELITAL","1"
"50056100","MENDOZA","Lavalle","El Vergel","SATELITAL","2"
"50056100","MENDOZA","Lavalle","El Vergel","WIRELESS","22"
"50056110","MENDOZA","Lavalle","Ingeniero Gustavo André","SATELITAL","10"
"50056110","MENDOZA","Lavalle","Ingeniero Gustavo André","WIRELESS","26"
"50056120","MENDOZA","Lavalle","Jocolí","CABLEMODEM","7"
"50056120","MENDOZA","Lavalle","Jocolí","SATELITAL","2"
"50056120","MENDOZA","Lavalle","Jocolí","WIRELESS","27"
"50056130","MENDOZA","Lavalle","Jocolí Viejo","WIRELESS","25"
"50056140","MENDOZA","Lavalle","Las Violetas","SATELITAL","4"
"50056160","MENDOZA","Lavalle","Villa Tulumaya","FIBRA OPTICA","107"
"50056160","MENDOZA","Lavalle","Villa Tulumaya","Otros","1"
"50056160","MENDOZA","Lavalle","Villa Tulumaya","SATELITAL","25"
"50056160","MENDOZA","Lavalle","Villa Tulumaya","WIRELESS","271"
"50063010","MENDOZA","Luján de Cuyo","Agrelo","FIBRA OPTICA","563"
"50063010","MENDOZA","Luján de Cuyo","Agrelo","SATELITAL","22"
"50063010","MENDOZA","Luján de Cuyo","Agrelo","WIRELESS","67"
"50063060","MENDOZA","Luján de Cuyo","Barrio Adina I Y Ii","SATELITAL","29"
"50063020","MENDOZA","Luján de Cuyo","Barrio Perdriel IV","FIBRA OPTICA","77"
"50063020","MENDOZA","Luján de Cuyo","Barrio Perdriel IV","SATELITAL","4"
"50063020","MENDOZA","Luján de Cuyo","Barrio Perdriel IV","WIRELESS","15"
"50063030","MENDOZA","Luján de Cuyo","Cacheuta","ADSL","9"
"50063030","MENDOZA","Luján de Cuyo","Cacheuta","SATELITAL","26"
"50063030","MENDOZA","Luján de Cuyo","Cacheuta","WIRELESS","31"
"50063060","MENDOZA","Luján de Cuyo","Carrodilla","FIBRA OPTICA","64"
"50063060","MENDOZA","Luján de Cuyo","CARRODILLA","SATELITAL","133"
"50063060","MENDOZA","Luján de Cuyo","Carrodilla","WIRELESS","12"
"50063060","MENDOZA","Luján de Cuyo","Chacras De Coria","FIBRA OPTICA","230"
"50063060","MENDOZA","Luján de Cuyo","CHACRAS DE CORIA","SATELITAL","97"
"50063060","MENDOZA","Luján de Cuyo","Chacras De Coria","WIRELESS","24"
"50063040","MENDOZA","Luján de Cuyo","Costa Flores","FIBRA OPTICA","133"
"50063040","MENDOZA","Luján de Cuyo","Costa Flores","SATELITAL","13"
"50063040","MENDOZA","Luján de Cuyo","Costa Flores","WIRELESS","17"
"50063050","MENDOZA","Luján de Cuyo","El Carmelo","SATELITAL","85"
"50063050","MENDOZA","Luján de Cuyo","El Carrizal","SATELITAL","60"
"50063050","MENDOZA","Luján de Cuyo","El Carrizal","WIRELESS","42"
"50063060","MENDOZA","Luján de Cuyo","El Salto","WIRELESS","34"
"50063060","MENDOZA","Luján de Cuyo","La Puntilla","SATELITAL","19"
"50063060","MENDOZA","Luján de Cuyo","La Puntilla","WIRELESS","2"
"50063070","MENDOZA","Luján de Cuyo","Las Compuertas","ADSL","3"
"50063070","MENDOZA","Luján de Cuyo","Las Compuertas","DIAL UP","3"
"50063070","MENDOZA","Luján de Cuyo","Las Compuertas","FIBRA OPTICA","1.367"
"50063070","MENDOZA","Luján de Cuyo","Las Compuertas","SATELITAL","33"
"50063070","MENDOZA","Luján de Cuyo","Las Compuertas","WIRELESS","42"
"50063080","MENDOZA","Luján de Cuyo","Las Vegas","SATELITAL","32"
"50063080","MENDOZA","Luján de Cuyo","Las Vegas","WIRELESS","32"
"50063050","MENDOZA","Luján de Cuyo","Los Manantiales","SATELITAL","21"
"50063090","MENDOZA","Luján de Cuyo","Luján de Cuyo","ADSL","16"
"50063090","MENDOZA","Luján de Cuyo","Luján de Cuyo","CABLEMODEM","5.800"
"50063090","MENDOZA","Luján de Cuyo","Luján de Cuyo","DIAL UP","22"
"50063090","MENDOZA","Luján de Cuyo","Luján de Cuyo","FIBRA OPTICA","8.769"
"50063090","MENDOZA","Luján de Cuyo","Luján de Cuyo","SATELITAL","48"
"50063090","MENDOZA","Luján de Cuyo","Luján de Cuyo","WIRELESS","1.827"
